crt.sh ID,Logged At,Not Before,Not After,Common Name,Matching Identities,Issuer Name
7827225880,2022-10-24,2022-10-24,2023-01-22,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7823821100,2022-10-24,2022-10-24,2023-01-22,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7827488162,2022-10-24,2022-10-24,2023-01-22,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7823469127,2022-10-24,2022-10-24,2023-01-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7827488060,2022-10-24,2022-10-24,2023-01-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7824135225,2022-10-24,2022-10-24,2023-01-22,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7827705412,2022-10-24,2022-10-24,2023-01-22,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7823757355,2022-10-24,2022-10-24,2023-01-22,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7827728500,2022-10-24,2022-10-24,2023-01-22,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7824902239,2022-10-24,2022-10-24,2023-01-22,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
7824902245,2022-10-24,2022-10-24,2023-01-22,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
7831024869,2022-10-25,2022-10-25,2023-01-23,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7832906373,2022-10-25,2022-10-25,2023-01-23,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7831034807,2022-10-25,2022-10-25,2023-01-23,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7832912299,2022-10-25,2022-10-25,2023-01-23,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7837213667,2022-10-26,2022-10-26,2023-01-24,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7837224443,2022-10-26,2022-10-26,2023-01-24,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7862470052,2022-10-30,2022-10-29,2023-01-27,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7862470112,2022-10-30,2022-10-29,2023-01-27,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7873235706,2022-10-31,2022-10-31,2023-01-29,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7873285620,2022-10-31,2022-10-31,2023-01-29,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7873246965,2022-10-31,2022-10-31,2023-01-29,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7873286189,2022-10-31,2022-10-31,2023-01-29,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7902622897,2022-11-04,2022-11-04,2023-12-03,"brand.plaid.com","brand.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M01"
7908121969,2022-11-05,2022-11-05,2023-02-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908126430,2022-11-05,2022-11-05,2023-02-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908125237,2022-11-05,2022-11-05,2023-02-03,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908128776,2022-11-05,2022-11-05,2023-02-03,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908191079,2022-11-05,2022-11-05,2023-02-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908202688,2022-11-05,2022-11-05,2023-02-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908206543,2022-11-05,2022-11-05,2023-02-03,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908207113,2022-11-05,2022-11-05,2023-02-03,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908411391,2022-11-05,2022-11-05,2023-02-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908416562,2022-11-05,2022-11-05,2023-02-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908411474,2022-11-05,2022-11-05,2023-02-03,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7908416473,2022-11-05,2022-11-05,2023-02-03,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7912980956,2022-11-06,2022-11-06,2023-02-04,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7912989056,2022-11-06,2022-11-06,2023-02-04,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7915087166,2022-11-06,2022-11-06,2023-02-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7915095971,2022-11-06,2022-11-06,2023-02-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7915102498,2022-11-06,2022-11-06,2023-02-04,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7915099450,2022-11-06,2022-11-06,2023-02-04,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7922390929,2022-11-07,2022-11-07,2023-02-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7922397173,2022-11-07,2022-11-07,2023-02-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7935556374,2022-11-09,2022-11-09,2023-02-07,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7935563977,2022-11-09,2022-11-09,2023-02-07,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7935556534,2022-11-09,2022-11-09,2023-02-07,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7935564457,2022-11-09,2022-11-09,2023-02-07,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7966596158,2022-11-13,2022-11-13,2023-02-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7966608354,2022-11-13,2022-11-13,2023-02-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7966600505,2022-11-13,2022-11-13,2023-02-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7966609937,2022-11-13,2022-11-13,2023-02-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7968917244,2022-11-13,2022-11-13,2023-02-11,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7968921657,2022-11-13,2022-11-13,2023-02-11,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7981449474,2022-11-15,2022-11-15,2023-02-13,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7984360509,2022-11-15,2022-11-15,2023-02-13,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7981449499,2022-11-15,2022-11-15,2023-02-13,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7984360330,2022-11-15,2022-11-15,2023-02-13,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7981453560,2022-11-15,2022-11-15,2023-02-13,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7984369597,2022-11-15,2022-11-15,2023-02-13,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7986270908,2022-11-16,2022-11-16,2023-02-14,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7990893980,2022-11-16,2022-11-16,2023-02-14,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7988054294,2022-11-16,2022-11-16,2023-02-14,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7991186277,2022-11-16,2022-11-16,2023-02-14,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7986624554,2022-11-16,2022-11-16,2023-02-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7991191995,2022-11-16,2022-11-16,2023-02-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7990446623,2022-11-16,2022-11-16,2023-02-14,"plogger6-710.plaid.com","plogger6-710.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7994344835,2022-11-16,2022-11-16,2023-02-14,"plogger6-710.plaid.com","plogger6-710.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7997603266,2022-11-17,2022-11-17,2023-02-15,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8000451442,2022-11-17,2022-11-17,2023-02-15,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7998967066,2022-11-17,2022-11-17,2023-02-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8001574657,2022-11-17,2022-11-17,2023-02-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7998494700,2022-11-17,2022-11-17,2023-02-15,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8001577454,2022-11-17,2022-11-17,2023-02-15,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7999016107,2022-11-17,2022-11-17,2023-02-15,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8001637183,2022-11-17,2022-11-17,2023-02-15,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8050583507,2022-11-24,2022-11-24,2023-02-22,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8050612994,2022-11-24,2022-11-24,2023-02-22,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8079507084,2022-11-28,2022-11-28,2023-02-26,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8084859522,2022-11-28,2022-11-28,2023-02-26,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8079507196,2022-11-28,2022-11-28,2023-02-26,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8084869513,2022-11-28,2022-11-28,2023-02-26,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8080004782,2022-11-28,2022-11-28,2023-02-26,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8086158260,2022-11-28,2022-11-28,2023-02-26,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8080111578,2022-11-28,2022-11-28,2023-02-26,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8086156120,2022-11-28,2022-11-28,2023-02-26,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8097827881,2022-11-30,2022-11-30,2023-02-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8109068137,2022-11-30,2022-11-30,2023-02-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8092959968,2022-11-30,2022-11-30,2023-02-28,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8109647329,2022-11-30,2022-11-30,2023-02-28,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8092971428,2022-11-30,2022-11-30,2023-02-28,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8109669021,2022-11-30,2022-11-30,2023-02-28,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8093030002,2022-11-30,2022-11-30,2023-02-28,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8109747779,2022-11-30,2022-11-30,2023-02-28,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8093542150,2022-11-30,2022-11-30,2023-02-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8110470827,2022-11-30,2022-11-30,2023-02-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8095641266,2022-12-01,2022-12-01,2023-03-01,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8113178750,2022-12-01,2022-12-01,2023-03-01,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8110940778,2022-12-03,2022-12-03,2023-03-03,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8133358518,2022-12-03,2022-12-03,2023-03-03,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8127369657,2022-12-05,2022-12-05,2024-01-05,"citi-prod.plaid.com","citi-prod.plaid.com
www.citi-prod.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8127374853,2022-12-05,2022-12-05,2024-01-05,"citi-test.plaid.com","citi-test.plaid.com
www.citi-test.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8177080746,2022-12-11,2022-12-11,2023-03-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8192324072,2022-12-11,2022-12-11,2023-03-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8177384211,2022-12-11,2022-12-11,2023-03-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8192330136,2022-12-11,2022-12-11,2023-03-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8191977757,2022-12-13,2022-12-13,2023-03-13,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8205523109,2022-12-13,2022-12-13,2023-03-13,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8244736718,2022-12-20,2022-12-20,2023-12-19,"usbank-production-api-2023.plaid.com","usbank-production-api-2023.plaid.com
www.usbank-production-api-2023.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8269671802,2022-12-23,2022-12-23,2023-03-23,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8276009588,2022-12-23,2022-12-23,2023-03-23,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8269678045,2022-12-23,2022-12-23,2023-03-23,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8276010087,2022-12-23,2022-12-23,2023-03-23,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8276711630,2022-12-24,2022-12-24,2023-03-24,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8281667635,2022-12-24,2022-12-24,2023-03-24,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8276670420,2022-12-24,2022-12-24,2023-03-24,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8281679680,2022-12-24,2022-12-24,2023-03-24,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8309851899,2022-12-29,2022-12-28,2023-03-28,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8312301039,2022-12-29,2022-12-28,2023-03-28,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8323897121,2022-12-30,2022-12-30,2023-03-30,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8327185945,2022-12-30,2022-12-30,2023-03-30,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8323897123,2022-12-30,2022-12-30,2023-03-30,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8327183256,2022-12-30,2022-12-30,2023-03-30,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8348283766,2023-01-02,2023-01-02,2023-04-02,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
8348283929,2023-01-02,2023-01-02,2023-04-02,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
8362185223,2023-01-04,2023-01-04,2023-04-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8379170820,2023-01-04,2023-01-04,2023-04-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8353181302,2023-01-04,2023-01-04,2023-04-04,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8379178563,2023-01-04,2023-01-04,2023-04-04,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8362295427,2023-01-04,2023-01-04,2023-04-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8379341835,2023-01-04,2023-01-04,2023-04-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8353253889,2023-01-04,2023-01-04,2023-04-04,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8379344152,2023-01-04,2023-01-04,2023-04-04,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8343435786,2023-01-04,2023-01-04,2023-04-04,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8379779569,2023-01-04,2023-01-04,2023-04-04,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8343985480,2023-01-04,2023-01-04,2024-02-04,"mac.plaid.com","mac10.plaid.com
mac1.plaid.com
mac2.plaid.com
mac3.plaid.com
mac4.plaid.com
mac5.plaid.com
mac6.plaid.com
mac7.plaid.com
mac8.plaid.com
mac9.plaid.com
mac.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8349290343,2023-01-05,2023-01-05,2023-04-05,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8388108329,2023-01-05,2023-01-05,2023-04-05,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8370116422,2023-01-05,2023-01-05,2023-04-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8391639918,2023-01-05,2023-01-05,2023-04-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8358920322,2023-01-05,2023-01-05,2023-04-05,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8391655666,2023-01-05,2023-01-05,2023-04-05,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8358212005,2023-01-06,2023-01-06,2023-04-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8403056703,2023-01-06,2023-01-06,2023-04-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8374840879,2023-01-09,2023-01-09,2024-02-09,"firsttechfed-production-api-20230109.plaid.com","firsttechfed-production-api-20230109.plaid.com
www.firsttechfed-production-api-20230109.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8375241320,2023-01-09,2023-01-09,2024-02-09,"citi-e2e-test.plaid.com","citi-e2e-test.plaid.com
www.citi-e2e-test.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8376260810,2023-01-09,2023-01-09,2024-02-09,"citi-e2e-prod.plaid.com","citi-e2e-prod.plaid.com
www.citi-e2e-prod.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8385329151,2023-01-11,2023-01-11,2023-04-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8446015686,2023-01-11,2023-01-11,2023-04-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8385331472,2023-01-11,2023-01-11,2023-04-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8446022806,2023-01-11,2023-01-11,2023-04-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8394207744,2023-01-11,2023-01-11,2023-04-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8451365999,2023-01-11,2023-01-11,2023-04-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8418248117,2023-01-11,2023-01-11,2023-04-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8451366412,2023-01-11,2023-01-11,2023-04-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8421898515,2023-01-12,2023-01-12,2023-04-12,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8456883795,2023-01-12,2023-01-12,2023-04-12,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8397836384,2023-01-12,2023-01-12,2023-04-12,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8456888702,2023-01-12,2023-01-12,2023-04-12,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8399577542,2023-01-12,2023-01-12,2023-04-12,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8459608147,2023-01-12,2023-01-12,2023-04-12,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8407733629,2023-01-14,2023-01-14,2023-04-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8472296628,2023-01-14,2023-01-14,2023-04-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8407733732,2023-01-14,2023-01-14,2023-04-14,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8472296938,2023-01-14,2023-01-14,2023-04-14,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8407737266,2023-01-14,2023-01-14,2023-04-14,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8472302036,2023-01-14,2023-01-14,2023-04-14,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8412455922,2023-01-15,2023-01-15,2023-04-15,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8478543638,2023-01-15,2023-01-15,2023-04-15,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8412460343,2023-01-15,2023-01-15,2023-04-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8478548703,2023-01-15,2023-01-15,2023-04-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8448582860,2023-01-16,2023-01-16,2023-04-16,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8492100613,2023-01-16,2023-01-16,2023-04-16,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8423922877,2023-01-16,2023-01-16,2023-04-16,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8492101232,2023-01-16,2023-01-16,2023-04-16,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8423993844,2023-01-16,2023-01-16,2023-04-16,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8492194444,2023-01-16,2023-01-16,2023-04-16,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8438107413,2023-01-18,2023-01-18,2023-04-18,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8509001163,2023-01-18,2023-01-18,2023-04-18,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8438107371,2023-01-18,2023-01-18,2023-04-18,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8509001422,2023-01-18,2023-01-18,2023-04-18,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8484148995,2023-01-22,2023-01-22,2023-04-22,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
